Knee78,54.86751922,55.836629,55.93770028,54.33593582,63.21703261
Knee80,55.39532563,55.6104486,56.0058401,56.01932846,64.01110524
Knee82,55.21387851,54.70946857,55.45296797,57.31126853,64.40070486
Knee84,54.23953357,53.09590166,54.23597125,58.00368743,64.27886288
Knee86,52.40506189,50.79897171,52.33454824,57.9518657,63.54136028
Knee88,49.75122691,47.88599991,49.74591955,57.14317095,62.18325103
Knee90,46.34860811,44.45356551,46.54578745,55.56161561,60.25520777
Knee92,42.3447987,40.71829994,42.93526394,53.21441193,57.75688375
Knee94,38.07000983,37.00021081,39.22366337,50.29303361,54.77631902
Knee96,33.98440357,33.67833392,35.76522173,47.1043461,51.6147023
Knee98,30.57295368,31.18220467,32.9980746,44.10964684,48.83102989
Knee100,28.29757257,29.91952355,31.44695894,41.87960252,47.15710402
Ankle0,-5.636392566,3.880052129,1.522632927,-22.02534954,9.276742993
Ankle2,-3.641999554,4.31323026,2.337871582,-19.74343143,10.31772196
Ankle4,-1.186539093,5.410048818,3.659856931,-17.45335477,11.68741824
Ankle6,0.997872724,6.899869413,5.200564467,-15.86401738,13.10988144
Ankle8,2.622122459,8.424226455,6.6879455,-15.06610503,14.40559392
Ankle10,3.671524635,9.764044251,7.935278892,-14.73589276,15.5647375
Ankle12,4.214916137,10.81268869,8.862823128,-14.65306709,16.55718092
Ankle14,4.347459251,11.55912428,9.528042509,-14.75909645,17.42323087
Ankle16,4.175545343,12.05996177,9.973703777,-14.99633965,18.1278973
Ankle18,3.76606661,12.37187484,10.25645188,-15.32723614,18.71752425
Ankle20,3.21019124,12.54974181,10.40388376,-15.79481777,19.22854113
Ankle22,2.598585668,12.65560378,10.43951257,-16.36810189,19.69414375
Ankle24,2.024927294,12.73833832,10.39883343,-16.97730983,20.12504476
Ankle26,1.551401541,12.82440698,10.34501735,-17.58575463,20.53244149
Ankle28,1.204210618,12.96789691,10.30994599,-18.18443187,20.96010576
Ankle30,0.984845474,13.16658562,10.34243533,-18.7293307,21.39647156
Ankle32,0.897513632,13.43238479,10.47808215,-19.23746558,21.8576077
Ankle34,0.880206224,13.7347361,10.69593545,-19.73067807,22.35511653
Ankle36,0.89469434,14.06304968,10.96079327,-20.19696615,22.86094041
Ankle38,0.903035923,14.3794815,11.24329427,-20.72930001,23.33207835
Ankle40,0.867206858,14.6522158,11.52027588,-21.38266956,23.76981858
Ankle42,0.759783947,14.82672178,11.7571718,-22.15576418,24.14707776
Ankle44,0.531398481,14.86738414,11.95159633,-23.09364793,24.42020713
Ankle46,0.124607038,14.72031798,12.04014812,-24.27065971,24.56806582
Ankle48,-0.548552968,14.32773242,11.94321513,-25.68066848,24.55336314
Ankle50,-1.599588765,13.59503852,11.56683069,-27.32398242,24.32847263
Ankle52,-3.158442181,12.43964877,10.79245164,-29.25671554,22.92071503
Ankle54,-5.338177339,10.80686098,9.482920807,-31.53441343,22.10860602
Ankle56,-8.135728329,8.627380583,7.612430017,-34.09277011,20.55425616
Ankle58,-11.37334254,5.968912289,5.199690827,-36.68508843,18.61145964
Ankle60,-14.67109766,3.049200534,2.49465389,-38.95680144,16.37317046
Ankle62,-17.4797752,0.427183675,-0.179025031,-40.74075932,14.04227837
Ankle64,-19.53451063,-1.547544982,-2.418967844,-41.7945432,11.87965448
Ankle66,-20.51912723,-2.613817914,-3.872251228,-42.10763098,10.05826431
Ankle68,-20.44405278,-2.777216598,-4.476784842,-41.66956504,8.791786189
Ankle70,-19.59217651,-2.215276383,-4.391642077,-40.66622425,8.157819528
Ankle72,-18.23239559,-1.19131268,-3.816734855,-39.33627915,8.05050455
Ankle74,-16.56757515,0.074567281,-2.922103378,-37.8000318,8.288342906
Ankle76,-14.77168271,1.403875713,-1.875073774,-36.14269308,8.73636614
Ankle78,-13.05658041,2.692779814,-0.781420145,-34.41147579,9.293479666
Ankle80,-11.52104667,3.8630351,0.312521167,-32.67370417,9.895861628
Ankle82,-10.11288095,4.844226573,1.308018426,-30.92994723,10.43301713
Ankle84,-8.861025255,5.597061158,2.134935239,-29.19307814,10.95658313
Ankle86,-7.840396735,6.104727127,2.732297528,-27.46331075,11.41531228
Ankle88,-7.082713729,6.332690026,3.069592185,-25.92460677,11.69391605
Ankle90,-6.654822597,6.228765591,3.123649439,-24.75349002,11.74446691
Ankle92,-6.57581756,5.784986772,2.864743398,-24.10126153,11.48643947
Ankle94,-6.773290144,5.073271245,2.330140008,-23.82446159,10.84132053
Ankle96,-7.03220519,4.268359297,1.635187199,-23.61246447,9.933434032
Ankle98,-6.973393131,3.60903153,1.076298561,-23.21994727,9.295135854
Ankle100,-5.999828025,3.436815405,1.087866726,-21.84885989,9.488910839
